comment,label
dép đẹp giao hàng nhanh,0
cân không chính_xác vừa cân xong 12 3kg 30 phút sau cân lại 11 5kg,1
tôi dùng không chê được điều so tầm tiền cảm_biến vân_tay rất chuẩn máy cứng_cáp đẹp chạy mọi app rất mượt màn_hình thật long_lanh    tóm_lại rất hài_lòng ,0
hơi mỏng nhưng dùng ok phù_hợp giá tiền,0
minh da nhan duoc sach giao nham hom_truoc cung voi lan giao bo combo nay roichuc buon ban nhieu thanh cong nhe,0
rẻ chất_lượng,0
vali tạm ổn giá tuy_nhiên rõ_ràng ghi tặng bình nc k có,1
hàng ngon chất_lượng hơn giá tiền,0
san_pham ko giong nhu hinh_anh goi dien noi chuyen cua_cua hàng rất tồi coi_thường,1
bộ_phát wifi 3g huawei b681 tốc_độ cao 28 8 mbps hỗ_trợ xe_khách xe_du_lịch văn_phòng 32 user có cổng lan bộ_phát dùng rất tốt tôi dùng trên ô_tô rất ok có phiếu bảo_hành tem mác khách_hàng yên_tâm nói_chung 5 sao,0
sp tốt đúng hình_ảnh loại núm tròn đã lấy cái thứ 2 đóng_gói tốt,0
đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt it so_good,0
thảm bám sàn tốt màu_sắc đẹp hơn hình nhưng viettel post vận_chuyển quá tệ giao hàng lâu bạn mua sau nên chọn giaohangnhanh thái_độ thời_gian vận_chuyển tốt hơn viettel nhiều,0
nói_chung ăn ngon thơm nhưng hình_như vận_chuyển làm bị bể mất mấy cục,0
công_trình xây_dựng của chúng_ta cần được nhìn lại một_cách chặt_chẽ hơn,1
chất_lượng sản_phẩm tuyệt_vời moi toi tra_loi phan_hoi khach_hang cham nhug mjh van_danh_gia 5 sao vi chat_luong san_pham ok,0
nhỏ hơn nghĩ chỉ đựng được ipad mini ipad thuong ko de dc túi hơi bé chỉ đựng đuọc sổ nhỏ hơi thấy vọng,1
sản_phẩm chán loại lục cần không có,1
phục_vụ tốt sp rất deprất đáng tiềnhj,0
chất_lượng sản_phẩm tuyệt_vời nếu mua lần sau được giảm_giá sẽ mua lâu_dài,0
e sẽ kiên_trì đến ngày tóc dài ra nhiều sẽ chụp gửi lại ak e chỉ biết nhận hàng mùi bưởi tự_nhiên dễ chịu lắm ak ns chung theo dự_kiến mua đề_phòng hết mỗi góc trai khỏi quên tháng sau chụp về sự thay_đổi tóc của e yêu nhiều,0
giao hàng nhanh đóng_gói cẩn_thận hàng xài tốt,0
chất_lượng sản_phẩm tuyệt_vời phục_vụ rất tốt hơi bé một_chút,0
chua nhận hàng đã giao đặt k lây được hàng  ,1
chất_lượng giấy tốt mặt trơn nhẵn đóng_gói cẩn_thận,0
giày ok có nt nói lấy đúg hàg giúp mìh để về bán giao chớt quớt lun làm người ta k nhận nữa đôi size nữ đẹp đóg gói rất chắc,1
dầu rất loãng,1
vừa khởi_động đã cháy nản nói_chung  ngoài_ra tệ hơn 1 sao nữa chứ,1
bôi hai ba lần mới sạch bôi mắt xong ngứa luôn nhưng vận_chuyển rất lẹ,1
giày đẹp màu giống hình nhé,0
giao thiếu nhưng đã có trách_nhiệm bù lại,0
 khổ giấy hơi lớn văn_phạm vài nơi còn lang_mang đứng trên cái nhìn tổng_thể nói sách đưa đến cái nhìn sâu_sắc về cuộc_đời của vua gia_long nhưng từ góc nhìn của vua xiêm nên chưa lột_trần hết nội_tâm nhân_vật cái nhìn_chung thiêng về đứng trên lập_trường của a để nhìn b nên chưa tô rõ một_số tình_tiết quá nhanh nhưng một_số đoạn lại quá chậm tạo cảm_giác không đồng_nhất khó tạo nên cảm_giác hòa_nhập cốt_truyện mạch cảm_xúc bị đứt_đoạn nhiều câu văn bị lặp ở đoạn gần nhau nên cảm_giác đọc rất xoay_vòng,1
xuất_sắc,0
quạt chạy êm khoẻ k biết lâu_dài có bền ko phục_vụ tốt,0
chất_lượng sản_phẩm tạm được mua 124k 300g dâu loại 1 nhưng hàng ko nhản mắc không hạn sử dung bán mắc hơn so chỗ khác,1
sản_phẩm có mùi thơm,0
không đáng tiền chất_lượng sản_phẩm tạm được chất_lượng sản_phẩm kém,1
đóng_gói sản_phẩm rất đẹp chắc_chắnnhất_định sẽ mua ủng_hộ nữa,0
đóng_gói sản_phẩm rất đẹp chắc_chắn  mỗi_tội size38 nhưng vẫn to hơn chân hơi rộng,0
son co bong nhung van_kho_moi,1
thảm đẹp vừa giá tiền,0
lấy khăn 4 lớp nhưng khăn quá mỏng chất k đẹp,1
kệ xấu đem luôn cân hk cân đc khoảng nhỏ,1
chất_lượng sản_phẩm kém móp_méo,1
bọn con cặc lừa_đảo,1
tốn_kém quá  suốt ngày đóng họ tại,1
 đừng đổi thừa nhiều đơn nên k kiểm_soát đc thật_sự 99k cũng tạm ok mua 2 đôi trc giao nhầm mẫu nhưng bỏ đôi giày vô cái bọc mỏng rồi cột bằng cọng thung k có thiệ cảm hình chụp da nhưng hàg nhận đc vải thô ibx kêu đợi tuy_nhiên 10k k đág rep tn 2 ngày k thấy,1
 tuy_nhiên nhân_viên bán hàng không hợp_tác,1
ảnh đẹp lắm cảm_ơn,0
đóng_gói ko cẩn_thận hàng chấp_nhận đươc,0
bỏ sim dùng được lun không biết có đủ 12 tháng ko,0
hag tam dc hag bi lem keo nhieu wa mjnh co luu_y nho kt truoc ma nhan hag kt thay lem keo rat nhieu lan sau luu_y chat_luong de kh hag yen tam,1
rất đáng tiền mua máy chạy rất khoẻ hút sạch gon nhẹ rất tiện chất_lượng sản_phẩm tuyệt_vời,0
dép to hơn so size,1
hoi bé so voi may cai m mua o khac nhung dung cũng ok,0
1 sao thái_độ phục_vụ,1
phục_vụ rất tốt thời_gian giao hàng rất nhanh tiền của,0
hang sac tôt giam dong pin gân môi tôi nguy_hiêm la bi giât xet mưc nguy_hiêm nên it sao,1
ban_đầu rất ưng_ý để sử_dụng xem chất_lượng ra sao phục_vụ rất tốt,0
em có con chuột không dây 150k cũng đầy_đủ nút bấm dùng 2 năm rồi hết pin thay thôi,0
xay ko tốt lắm,1
đặt mua những thứ sau1 mứt việt_quất berrino_ok 2 rum isc ok 3 đường_nâu 500g tệ gói đường nhìn như chảy nước đến nơi 4 mứt dưa_gang trong oro sp nguyên hộp nhưng date từ tháng 112017 hạn sử_dụng tháng 112018 còn chưa đầy 1 tháng nữa hết hạn bán hàng có_tâm quá_xá luôn chốt lại không mua hàng ở nữa,1
giày đẹp kinh_khủng_khiếp,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn rất đáng tiền tuy_nhiên giao hàng quá lâu,0
thực_sự tôi chán cái kiểu bán hàng nhỏ_giọt của apple có tiền muốn sử_dụng thứ thích lại khó_khăn đến sao họ không bán thật nhiều máy ở thật nhiều nơi mọi người thích đều có_thể sở_hữu càng nhiều ngưòi mua họ càng có lợi không_thể hiểu nổi càng_ngày tôi càng không thích quả táo vì cách làm_ăn độc_quyền của họ sao không như nokia hay hãng khác có bao_giờ hết hàng họ phải không lưòng trước được chuyện cháy hàng thế_hệ thứ 4 rồi,1
hủ nghệ quên chụp hình roài nhưng nghệ ngon lắm giòn_tan thanks hàng chất_lượng ủng_hộ dài,0
chất_lượng sản_phẩm tuyệt_vời hai bé nhà rất thích luôn,0
chất_lượng sản_phẩm tuyệt_vời đúng màu e thích nữa,0
chất_lượng sản_phẩm rất kém hàng_không giống hình treo_đầu dê bán thịt chó y_chang hàng chợ bị lệch size,1
sản_phẩm được giao không có tem của fpt chữ khắc trên đầu usb không phải taiwain china,1
quạt ko tốt mới nhận hàng quạt ok lắm nhưng qua hôm sau ko quạt đc nữa,1
mới mua được 2 ngày quạt dính muỗi k chết gọi bảo chạy lên tuốt trên chi_nhánh đê đc sửa xa vãi thôi khỏi luôn tốn 100k haizzz,1
thời_gian giao hàng chậm đặt màu trắng gửi màu đen,1
ngon như gói bé quá mua ở sài_gòn gói to gấp đôi chỉ có 80k thôi,1
sách rất đáng đồng_tiền_bát_gạo đẹp từ chất_lượng tới nội_dung nhưng tôi phê_bình nghiêm_khắc việc giao hàng hết_sức chậm_trễ luôn trễ hẹn mong tiki cố_gắng khắc_phục,0
chốt hỏng đồng_hồ bạc_màu nhanh không hài_lòng nhưng đổi trả phiền_phức nên thôi,1
được 2 cái hàng xuất nhưng có 1 cái 69 tháng con ko mặc vừa,1
đẹp luôn bạn ạ,0
đóng_gói sản_phẩm rất đẹp chắc_chắn thời_gian giao hàng nhanh 50 mask 50 loại khác nhau sẽ ủng_hộ dài_dài,0
5 sao luôn nha   ưng cực_kì    mặc_dù rẻ nhưng sp cực ok   thật đấy bác ạ    ahihi,0
mới nhận đc hàng chưa sử_dụng nên chưa biết,0
nắp đậy không khít chắc đổi cái khác quá ơi đóng_gói sản_phẩm chắc_chắn,1
chuea j la dây tia đã hư,1
rất hài_lòng về chất vải rất ổn so giá tiền phom áo nhỏ nên đặt nhảy size hơi tiếc vì ko còn mấy mẫu điệu chút bé gái như xem trong ảnh đánh_giá nhưng đã nhắn trước nên cũng đỡ hụt_hẫng 5 sao,0
quá_đáng giá tiền y_sì đúc hàng real,0
ngon vãi,0
nem vừa ăn ngon hợp khẩu_vị,0
mua bút_chì kim bấm không hiểu sao lại thành bút_bi,1
cũng đẹp,0
đặt lomo bts lys tear giao cái khác giao nhầm hàng nt tl chậm nhắn mấy tin chờ lâu mới chịu tl kêu đt xử_lý rắt rối lúc mấy đơn đầu đặt nt tl rất nhiệt nên thích càng về sau nt phải réo hò mới tl,1
may o lam đuoc,1
cần_câu xước quá như cần_câu cũ cần làm ẩu quá nhiều chi_tiết nhìn nản món còn lại ok nói_chung rất thất_vọng về em cần_câu,1
đóng_gói sản_phẩm rất đẹp chắc_chắn tuy_nhiên chắc do đơn hàng nhiều giao nhà vận_chuyển lâu đến lúc nhận gần cả tuần phải tốn thêm tiền mua bìm khác xài tạm chất_lượng oki rồi,0
hàng quá đẹp chủ còn dễ_thương nữa,0
mùi tam ổn dc_cái đóng_gói sản_phẩm rất đẹp chắc_chắn,0
balo đẹp v chưởng ý rất đáng tiền thời_gian giao hàng rất nhanh,0
chưa uống nên chưa biết chất_lượng ra sao nhận được hàng trong tình_trạng vỏ hộp méo_mó rất nhiều tem niêm_phong hộp thuốc có tình_trạng đã có người mở ra rồi cố dán lại,1
phấn không khác tone 23 mấy khuyên bạn nên mua hẳn 21 k lo bị sáng quá,1
ở như sp k hề ghi giao màu ngẫu_nhiên vậy_mà tiki giao khung màn màu xanh góc màn la màu đen chẳng thẩm_mỹ chút nếu biết giao màu như_vậy đã k đặt hazzz thế_này pai xem xet lai co nen mua hàng onl nua k tin_tuong tiki la vay  ,1
hoan_hô samsung gióng như nghe kể chuyện cổ_tích vậy ,0
phục_vụ rất kém đặt 1 kiểu giao kiểu gọi điện bảo ra bưu_điện chuyển_phát nhanh về bảo qua làm qua bến_xe nước_ngầm bảo thông_cảm rẽ qua tầm 3km để đổi hộ cũng muốn đổi cháu nên đến đến gọi điện ko nghe máy cũng ko gọi lại pó tay,1
ưng lắm ạ ship nhanh,0
thấy hấp_dẫn nhưng cục pin    ôi thần_linh ơi nản,1
người miền bắc ăn có phần ngọt nhiều độ ngọt giảm ít chắc ngon hơn,0
áo đẹp dày_dặn chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn,0
ko đúng màu,1
đóng hàng chắc_chắn giao siêu nhanh hết sẽ ủng_hộ tiếp thanks,0
hơn_nữa đóng_gói sản_phẩm kém nước tẩy_rửa giày_dép đổ ra làm giày bị ố vàng ngay đế sau rách luôn hộp giày,1
chất_lượng sản_phẩm rất kém thời_gian giao hàng rất chậm rất không đáng tiền phục_vụ rất kémsim vớ_vẩn 4g 4g chỉ sim ezcom 3g bắt nạp tiền đăng_ký mạng mới dùng đc mạng ko có chuyện được tặng 5 5gb hàng tháng lừa_đảo,1
bạn bán hàng rất dễ_thương rất nhiệt_tình nà iu bạn chúc bạn mua_may_bán_đắt nhé   chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn đóng_gói sản_phẩm rất đẹp chắc_chắn,0
đóng_gói kĩ dầu thơm,0
chất_lượng sản_phẩm rất kém dùng 1 lần đã hỏng chán,1
mùi hắc không hài_lòng không có ý_định mua lại sản_phẩm,1
đặt màu nâu giao màu đen làm_ăn k bằng con_nít,1
chất_lượng sản_phẩm kém chất_lượng sản_phẩm rất kém chất_lượng sản_phẩm kém chất_lượng sản_phẩm kém,1
k lưu_hương tắm xong ra vài phút hết liền,1
thời_gian giao hàng chậm ngày 25818 ghn ko có gọi điện ko hẹn sang ngày 27818 ghn tự giao hàng khoảng 12h15 trưa ngày thứ 2 27818 bạn nhé,1
chất_lượng sản_phẩm tuyệt_vời giao hàng lau qua 8 ngay moi nhan dc đep,0
loa nge to rè lắm ad,1
1 cái bị rớt chui sạt 1 cái quạt ko đc,1
pin nội_trở khá cao nên sạc rất nóng pin sạc rất lâu,1
hàng đẹp chất_lượng sản_phẩm khá tốt,0
chưa thây quyên sach nao ma lôi chinh ta nhiêu như cuôn nay thât tiêc tiên mua câu chuyên không co gi đăc biêt chi la ông chu thuê phong khach tro va cach ma moi ngươi tim ra hương va tương_lai cua minh điêu gây bưc đoc sach nay la lôi nhiêu như cat trên sa mac,1
dùng rất ok mùi thơm nhẹ dễ_chịu,0
treo_đầu dê bán thịt chó,1
đóng_gói sản_phẩm rất đẹp chắc_chắn nhưng chắc do thiết_kế chai tẩy_trang vẫn bị tràn nước ra ngoài,0
không ưng lắm bởi_vì không chọn được màu t thích ,1
kêu giao màu đen giao xanh_lè chán muoins đổi_đổi,1
mỏng_manh yếu_ớt lắm,1
sản_phẩm chính hãng check đc mã_vạch nhé mọi người chưa dùng nên chưa biết chất_lượng vẫn 5 vì sp chính hãng,0
chưa thực_sự thích sản_phẩm vì điểm trừ lớn nhất tốn công massage vỗ_vỗ nó thấm da thời_gian thẩm_thấu lâu quá tuy_nhiên vẫn 2 sao vì bôi rất mát sáng ngủ dậy thấy da mịn_màng d,1
gấp gọn ko chiếm diện_tích nhưng cốc nặng mùi hóa_chất vành gấp mỏng vote 1 sao sản_phẩm phục_vụ tốt chăm_sóc khách_hàng tốt đồng_ý sẽ đổi_trả hàng lỗi 1 sao,1
chất_lượng sản_phẩm tuyệt_vời sẻ ủng_hộ lâu_dài,0
giao hàng hoàn_toàn không giống như đặt_hàng rất thất_vọng,1
đã mua lần 2 biết cách chế_biến ăn sẽ rất ngon,0
chất_lượng sản_phẩm rất kémson fake,1
uh nếu coi tít báo rồi thấy cái hay mở ip ra coi nhưng nói_chung cảm_thấy sau 1 tg dùng sẽ chẳng coi tin trên aw chủ_yếu nhận noti sms email time chính ngay cả cái thời_tiết hay nhịp tim cũng chẳng quan_tâm mấy sau_này thời_lượng pin cả màn_hình aw to lên nữa mới nhiều ứng_dụng đc hiện_tại thấy ko cần co dù sống ở úc  ,1
mới nhận dc hàng sách ở phía sau nó bị nhăn với_lại nhận 1 cuốn sổ nhưng nó bị dơ nhiều quá bữa trước cux bị 1 lần rồi haizzz,1
hàng kém chất_luơng mở hộp ra đã thấy bụi ở trong mặt đồng_hồ,1
giá cạnh_trang cấu_hình thiết_kế lại quá ngon   bản 128gb bộ_nhớ trong 4gb ram làm cảm_thấy muốn đập lợn_đất để mua ngay nhưng tiếc chưa có hàng ngay bây_giờ ,0
chất_lượng sản_phẩm tuyệt_vời tất_cả hàng nhận được rất ưng_ý,0
ko có đưa cái móc_khoá,1
 giao thiếu đồ nt k tl sao,1
đóng_gói sản_phẩm rất đẹp chắc_chắn san_pham y hình chất mỏng mát,0
đã nhận đc sp chia_sẻ cảm_nhận về sp,0
sản_phẩm ko được tốt t uống đc 2 hôm thấy sữa về còn ít hơn trc,1
đóng_gói sản_phẩm rất đẹp chắc_chắn chất_lượng sản_phẩm tuyệt_vời chuột dùng ok,0
giày đẹp chỉ sợ rách mấy lỗ xỏ giày thôi,0
lúc nhận thấy hộp khá nhỏ nhưg dùng thử chỉ cần lớp mỏng lên môi hôm sau thấy mềm hẳn nên dù hộp nhỏ nhưng có_thể dùng đc khá lâu,0
cơm_cháy giòn ngon,0
k phải yếm cotton yếm xô,1
thành_tích học_tập cũng như kết_quả thi tốt_nghiệp của hai em thật đáng khen_ngợi nhưng cái đáng quý hơn_nữa tấm lòng của hai em đối_với người bị nạn em người đáng khen thật_sự,0
