comment,label
Hàng giao thiếu 2 món quà KM. Còn hộp phấn thì mình chọn màu C21 mà ko hiểu kiểu gì giao C13. Lại ko cho đổi hàng. Gọi lên thì NV trả lời cho xong kiểu tất cả lỗi là do Khách hàng. KHÔNG BAO GIỜ MUA HÀNG TRÊN TIKI lần nào nữa,1
Sản phẩm đẹp. Đóng gói chắc chắn. Nhưng k có pin dự phòng.,0
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời,0
Giá rẻ bất ngờcứ ngỡ shop giao nhầm 2 gói.,0
Mình đã nhận được hàng.  Giày đẹp dáng đẹp ạ.  Lần sau mình ủng hộ tiếp,0
Vì lỡ bóc hàng và dùng thử nên mình k trả hàng. Son chất lượng kém k phải son kem bên trong nước lỏng loét k bám được trên môi.  Chất lượng sản phẩm rất kém Rất không đáng tiền,1
Chất lượng sản phẩm tuyệt vời chất dày dặn  Rất đáng tiền,0
Sao k có box vậy shop nhưng mà k sao chất lượng sp đẹp đánh bật tất cả😂😂,0
hàn k đu phụ kiên nhu noi .ma k phai han chinh hãng đau cac ban oi,1
Hàng đẹp lắm luôn >< hàng có nhiêu nhanh luôn >< cưng shop gê <3 ủng hộ dài lâu 😂,0
Hàng như hàng mãxấu tiền lừa đảo xấu kg tả được,1
Có hộp đựng bên ngoài rất tiện dụng,0
Shop phục vụ rất kém Rất không đáng tiền Chất lượng sản phẩm rất kém.Yêu cầu giao màu tóc đỏ ghi rõ trong muc lưu ý vay mà giao không đúng theo yêu cầu của khách. Nói 1 đường mà giao hàng 1 nẻo. Nếu không có tóc màu đỏ thì báo mjnh biết còn đằng này không báo âm thầm giao 1 đống 6 cái màu đen luôn,1
. Bán hàng ko co tam lừa người mua,1
Đẹp nhu hình giày dẻo đi rất em,0
khó sử dụng hiệu quả thấp.,1
Size tất hơi to. Cho bé 2-4 tuổi hợp lý hơn. ,0
Cân không đủ kg...không chia ra bịch 1 kg theo yêu cầu ...sẽ không bao giờ mua hàng shop này nữa,1
Rất đáng tiền giao hàng hơi chậm nên bị bức xúc xíu sorry shop,0
. Bỉm toàn làm ướt quần thôi  Cu nhà m tè dc 2 bãi ướt hết,1
Shop nhiệt tình giao hàng rất nhanh. Hài lòng,0
gửi hàng bị vỡ. có dấu hiệu cạy mở. tem bị xé 2 bên. nhắn tin không bao giờ trả lời. chất lượng sp thế nào chưa sử dụng nên chưa biết,1
Quạt ko tốt Mới nhận hàng thì quạt ok lắm nhưng qua hôm sau thì ko quạt đc nữa,1
Thời gian giao hàng chậm Shop phục vụ rất tốt,0
Hàng chuẩn shop đóng hàng rất chắc chắn và cẩn thận,0
giao k cho xem hàng  đặt hỏi size k trả lời .kết quả giầy chật đi rất đau chân .lần duy nhất thôi nhé shop !giầy mũi ôm và gót to không ôm chân,1
Tiền nào của đấy!,1
Giao hàng siêu nhanh ạ son dùng rất thích,0
Cũng đẹp.maˋ so với mẫu năm ngoái thiˋ hơi đắt,0
Giao hàng quá lâu đặt hàng mà 3 ngày sau mới đưa cho bên vận chuyển. Khách hàng nhắn tin hỏi baoh ship thì ko trả lời. Đưa hàng cho bên vận chuyển rồi thì nhắn mỗi tin cộc lốc bảo đã giao hàng bên vận chuyển khi khách phàn nàn thì rate khách 1 sao và nói dối đã trả lời. Hẹn đéo baoh gặp lại nhau!,1
Với giá tiền như thế này là ổn. Giao hàng hơi lâu,0
giao hàng bị vỡ từa lưa nhắn tin hỏi hk trả lời có cảm giác như là mình bị lừa mua cái vali sắp vứt đi vậy chán.,1
Túi đẹp và chất lượng đựng được nhiều nữa,0
Mình nhận hàng lúc còn 2 gạch pin sử dụng và tìm tòi cách kết nối với đt thì ok hết mọi chức năng đều nhận. Được một lúc pin còn 1 gạch và báo hết pin. Mình ghim sạc đủ loại các thứ từ cóc sạc sạc dự phòng laptop... máy báo là đag sạc nhưng pin ko vào. Để qua cả đêm mà cũng ko lên đc 1 gạch nào hết. Mong bên thứ 3 nhận đc tin này và gửi phản hồi cho mình gấp để mình gửi sp lại để sửa chữa giúp mình nhé. Chứ mới mua mà trải nghiệm chưa đc 1 ngày mà đã hư thì hơi tệ ạh. Thank Tiki,1
. Đồng hồ bị rớt viên đá trong kính,1
Đồng hồ đẹp e rất ưng ý...shop bán toàn những mẫu e thích ko à..e phải làm sao đây...!!! Hihi.   Rất đáng tiền Thời gian giao hàng rất nhanh,0
Giao sai màu đã đặt,1
Chất lượng sản phẩm tuyệt vời. Ốp rất là ưng ý 😘😘,0
Chất lượng kém khuyện mọi người ko nên mua !,1
Thời gian giao hàng nhanh!!,0
Giao hàng nhanh mà trông đáng yêu hết sức. Còn về phần sử dụng thì mình chưa sử dụng nên chưa đánh giá đc 😁😁😁,0
Lúc nhận thấy hộp khá nhỏ nhưg dùng thử thì chỉ cần một lớp mỏng lên môi hôm sau thấy mềm hẳn nên dù hộp nhỏ nhưng có thể dùng đc khá lâu,0
Tốc độ usb 2.0 nhanh ghi ~14MB/s  nhưng chưa có cổng usb 3.0 để thử. Độ bền chưa biết nhưng hàng chính hãng. Ok,0
Chất lượng sản phẩm tuyệt vời. Màu đẹp!,0
Áo đẹp lắm. Bé nhà mình giờ thủe hơi rộng. Hy vọng mùa đông thì vừa,0
Đóng gói sản phẩm rất đẹp và chắc chắn  Chất lượng sản phẩm tuyệt vời ủng hộ shop nhiều,0
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh nhung hàng hoi bị mop cần nhe Tay hơn khi van chuyển,0
Không thấy case silicon tặng kèm.,0
Nhận đc gương vỡ chả biết nói saok lẽ lại đổi có 2knản,1
Thời gian giao hàng rất nhanh mùi bưởi rất thơm. Hiệu quả thì phải sử dụng lâu dài mới biết đc nhưng cảm giác ban đầu rất thích. ,0
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh,0
Tốt lắm nha shopbans sản phẩm cực kì ưng ý ❤,0
Ấn tượng đầu tiên là chai 10ml nên rất nhỏ. Tuy nhiên thiết kế màu xanh đậm nhìn rất thiên nhiên. Tiki gói hàng kĩ nhưng Serum vẫn thoát ra mùi trà rất thơm điều này làm mình tin vào chất lượng sản phẩm nhất! Mình dùng thêm vào các loại mặt nạ tự làm mùi hương dễ chịu và diệt khuẩn hơn.So với giá đã giảm thì giá vậy là ổn không quá đắt nhưng thực sự chưa là rẻ khi đã giảm gần 50% @.@ mỗi lần dùng hay bị tràn ra miệng chai phải lấy cẩn thận thì mới tiết kiệm được,1
Giày thì nhìn ổn chưa đi nên chưa biết có êm kg. Mua deal 9k thì vậy là tốt rồi.,0
Shop làm ăn uy tín. Giao hàng rất nhanh. Kích hoạt cùng ngày đặt hàng. Sẽ giới thiệu cho bạn bè. Thank shop,0
Đẹp nhưng form ko chắc chắn,0
.  Mọi người lưu ý ạ . Loại này mình xài đã 4 chai rồi 2 chai vừa đặt của shop này thật sự mùi rất loãng kiểu bị pha và mùi không bám lâu như trước giờ mình xài .  . có lẽ Đóng gói nước hoa mà cho đi nguyên si không chèn lót gì cả may là đến nơi an toàn,1
Hàng đẹp.Y hình!,0
5 quần mà  chỉ có 1 vàng thôi. 4 cái xanh lun 🤨🤨,0
Áo xấu lắm măc như cái váy ấy thiêt kế không đẹp,1
"Trong các dòng máy Nhật Bản thì Panasonic có loa ngoài lớn nhất chứ ko phải nhờ up lên 4.0. Mình đã từng dùng rất nhiều loại máy của Nhật nhưng ko có ấn tượng tốt với em này do nó wá kén phần mềm (mới test thử Angry Birds (bản gốc) và Keyboards Pro) và hay báo lỗi ""calendar can not start"", cứ tưởng chỉ có 102p bị ai dè p04d cũng bị luôn, thấy rủi ro quá nên thôi, mình vừa xài vừa bán điện thoại Nhật mà , lời chẳng bao nhiêu, kiếm người chơi chung cho vui vậy mà.",1
Thời gian giao hàng rất nhanh đặt sáng 9.9 đến sáng 10.9 đã nhận đc rồi. Giày đẹp nhưng em mua tặng chứ k đi nên k biết có đúng sz hay êm chân hay gì k :)),0
k đúng với ảnh thất vọng,1
Clsp rất rất kém.k thể chấp nhận đc.quá thất vọ g về mặt hàng,1
Sao sim của mình hạng sử dụng là 10/01/2019  mình mua sim ngày 27/10/2018?,1
"Xin lỗi nhưng là 1 iFan dưới thời Steve Jobs, tôi chỉ có thể thốt lên rằng: ""ko thể nào xấu hơn được!""",1
Gửi thiếu hàng nhắn tin k trả lờiNhư lừa đảo,1
Bi soc ngang may sai ko ok minh mua do bên shop ko hà ma lam keu nay thay chan qua,1
Không giống mô tả  Shop phục vụ ko tới nơi tới chốn ib mà shop trốn hoài mệt.  Thời gian giao hàng rất nhanh,1
mẫu mã như hình còn chất lượng thì chưa đánh giá được vì mới nhận hàng cần thời gian kiểm chứng! tạm thời ok! Sử dụng hơn 1 tháng thấy ổn định.,0
Đã phản ánh qua tổng đài và mail nhưng chưa nhận đc câu trả lời thỏa đáng vẫn đang chờ tiki trả lời,1
Giày đẹp giá cả hợp lí nhưng phí ship khá cao giao hàng nhanh chủ shop tư vấn nhiệt tình nhưng mình vẫn còn chưa hài lòng lắm,1
San pham ko the chap nhan . vua long nhu nuoc vua co mui rat kinh .qua so,1
Chất lượng sản phẩm tuyệt vời. Nhưng mỗi tội bé quá,0
Chất lượng so với giá tiền là ok. Ưng lắm,0
Giao hàng k chuẩn size. Đặt 38 lại giao 39. Nt thì k trả lời,1
Giao hàng rất nhanh. Đóng gói sp chắc chắn. Thanks shop,0
Sp đẹp mang vào êm chân,0
Shop làm việc cũng ok. Thiếu đợi đến lần sau bù đủ còn tặng qà coi như bồi thường :))Nhưng mỗi tội hay giao nhầm hàng:<,0
Nhiệt tình,0
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt.Check đúng mã vạch hàng sony Tây ban nha...,0
Mỗi tháng có 5gb sao lại giới thiệu là 60gb. Đề nghị đổi sản phẩm cho tôi ngay,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh,0
Dùng mình thấy da cũng chẳng tốt lên tí nào mà lại mất thời gian lắm. Được cái sp đẹp thôi màu hồng dễ thương nhẹ nhưng không hữu ích mình mua về xài có một lần rồi từ đó bỏ xó chẳng dùng gì cả. Nói chung là hơi hối hận :((,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh. Sản phẩm y hình rất đẹp nhé  :),0
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền,0
Sản phẩm đúng mô tả.Được tặng cả tất chống hôi chân nữa. Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền.,0
"""Hạ mật độ điểm ảnh xuống ở chế độ Mid nhưng vẫn ngang với mật độ điểm ảnh của Iphone 6s plus. Sợ rằng ở chế độ này Iphone ngửi khói cả về tốc độ lẫn thời lượng pin.""",1
Mình nhận hàng 28/9 đến hôm nay 14/10 mới mang ra dùng thử cắm bếp thấy đèn báo vẫn sáng mà ko thấy nóng! Đến khi rút ra xem lại mới thấy bếp đã bị gẫy 1 chân cắm. Mình ko bit phải làm thế nào cả! Bếp ko dùng dc,1
Chất lượng sản phẩm tuyệt vời   Đóng gói sản phẩm rất đẹp và chắc chắn,0
Bỉm toàn làm ướt quần thôi. Cu nhà m tè dc 2 bãi ướt hết,1
cáp đc sale giá rẻ mà vẫn chất lượng,0
Sp y hinhdep lam shop,0
Sản phẩm rất đẹp ảnh chất lượng rất đáng tiền sẽ ủng hộ shop dài dài !!,0
Hàng ik hình rất đẹp,0
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt còn co quà tạg hơi buồn vì sp muối tắm...,0
Gửi sai size đặt size bé 19g gửi 1 áo đúng còn 1 áo bé 13kg mặt vữa,1
giao ko đúng sp đã đặt con mh ko mặc vừa chất lượng sp bt ko đẹp,1
Mới mua bỏ tủ đá có 2 ngày mà nó vỡ mặc dù đóng nước rất vơi ...Nhựa rất mỏng và giòn..  Phí tiền,1
Lần đầu tiên thì giao đúng mẫu lần 2 thì cố tình gửi sai mẫu vì đặt 4 đôi giống nhau kbh có chuyện gửi nhầm 2 đôi đc. Quá thất vọng,1
k hài lòng về mọi mặt...ngay cả khi trả hàng..phải cần hỗ trợ của shopee..rất bất tiện và mất thời gian,1
Shop phục vụ tốt hàng chất lượng đảm bảo.,0
Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém,1
Fake lòi mắt,1
Ram bị công ko sd được,1
Đánh giá 10 điểm cho phong cách phục vụ của shop. Giao hàng siêu nhanh đặt sáng hôn trước hôm sau đã nhận được hàng rồi.  Chất lượng sản phẩm tuyệt vời mực đậm vở viết siêu êm màu bay siêu nhanh. Bộ đồ nghề đầu tiên đóng góp vào hành trang chuẩn bị du học của mình. 😁😁😁😁😁,0
"Cho mình hỏi sao quạt mới nhận, quay yếu quá v shop k mát chút nào luôn ",0
khó uống mình cứ ngỡ là đang uống và đắp bột nghệ mà mình mua về để nấu ăn😭,1
Sản phẩm kết nối chậm hơn Xiami sóng tốt đơn vị giao hàng chảnh không nhiệt tình không chấp nhận giao hàng buổi tối sau 21g.,1
Giấy dày cứng cáp. Tiếp nhận đơn hàng và đưa cho bên vận chuyển cực nhanh. Sẽ tiếp tục ủng hộ shop 😁😆,0
thực ra Dong ho mat hoi tho ko nhu trong anh .    ngoài ra Moi nhan .  den ngay 15/11   Dat hang ngay 29 /10,1
"""Nâng lên cho cao xong tìm cách hạ xuống, chỉ có thể là Sam sung""",0
" Chất lượng sản phẩm tuyệt vời. Có kèm cả hoá đơn,hàng chính hãng DGW full box,đóng hộp chắc chắn. Shop giao nhầm bao silicon cho ship ngay bao đúng loại k lấy tiềnk cần gửi trả lại bao nhầm.Đó giờ mới thấy một shop bán hàng uy tín như vậy.",0
Sản phẩm không đúng với yêu cầu. Lừa gạt nhau thôi.,1
Giòn rụng nhai rọt rọt y đá bột,0
Mẫu rất Đúng như ảnh . sẽ Ủng hộ shop nhiều,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh 😍😍😍😍,0
Thất vọng. Shop chụp ảnh 1 kiểu bán 1 kiểu. Hang k có km,1
Màu đẹp lắm ạ :)),0
